year,event_code,event_name,track_slug,race_date,session_directory,car_number,lap_number,driver_number,driver_name,lap_time,sector_1,sector_2,sector_3,speed_mph,elapsed_time,elapsed_delta_ms,elapsed_lap_time_difference_ms,pit_lane_crossing,source_page
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,1,1,Neil Verhagen,1:42.245,45.424,26.992,29.829,57.919,1:42.245,,,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,2,1,Neil Verhagen,1:16.526,22.634,24.583,29.309,77.385,2:58.771,76526,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,3,1,Neil Verhagen,1:35.907,30.441,35.909,29.557,61.747,4:34.678,95907,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,4,1,Neil Verhagen,1:47.096,32.713,41.414,32.969,55.296,6:21.774,107096,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,5,1,Neil Verhagen,1:13.521,21.542,24.507,27.472,80.548,7:35.295,73521,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,6,1,Neil Verhagen,1:12.438,20.986,24.224,27.228,81.752,8:47.733,72438,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,7,1,Neil Verhagen,1:11.820,20.813,23.945,27.062,82.456,9:59.553,71820,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,8,1,Neil Verhagen,1:11.466,20.689,23.928,26.849,82.864,11:11.019,71466,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,9,1,Neil Verhagen,1:11.324,20.634,23.960,26.730,83.029,12:22.343,71324,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,10,1,Neil Verhagen,1:11.072,20.566,23.891,26.615,83.323,13:33.415,71072,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,11,1,Neil Verhagen,2:29.189,20.490,23.748,1:44.951,39.694,16:02.604,149189,0,1,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,12,2,Madison Snow,1:18.282,26.981,24.341,26.960,75.649,17:20.886,78282,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,13,2,Madison Snow,1:11.717,20.819,23.893,27.005,82.574,18:32.603,71717,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,14,2,Madison Snow,2:31.496,20.979,24.125,1:46.392,39.090,21:04.099,151496,0,1,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,15,2,Madison Snow,1:28.267,28.331,25.731,34.205,67.091,22:32.366,88267,0,1,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,16,2,Madison Snow,1:22.839,27.780,25.022,30.037,71.488,23:55.205,82839,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,17,2,Madison Snow,2:55.213,21.702,25.622,2:07.889,33.798,26:50.418,175213,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,18,2,Madison Snow,1:16.174,22.148,25.412,28.614,77.743,28:06.592,76174,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,19,2,Madison Snow,1:14.100,21.168,24.833,28.099,79.919,29:20.692,74100,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,20,2,Madison Snow,1:14.459,21.334,25.260,27.865,79.533,30:35.151,74459,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,21,2,Madison Snow,1:14.927,21.287,25.918,27.722,79.036,31:50.078,74927,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,22,2,Madison Snow,1:17.063,22.429,24.976,29.658,76.846,33:07.141,77063,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,23,2,Madison Snow,1:14.261,21.987,24.878,27.396,79.745,34:21.402,74261,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,24,2,Madison Snow,1:13.726,21.148,24.623,27.955,80.324,35:35.128,73726,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,25,2,Madison Snow,1:16.504,21.861,26.620,28.023,77.407,36:51.632,76504,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,26,2,Madison Snow,1:14.047,21.650,24.963,27.434,79.976,38:05.679,74047,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,27,2,Madison Snow,1:12.878,21.136,24.582,27.160,81.259,39:18.557,72878,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,28,2,Madison Snow,1:12.875,20.999,24.533,27.343,81.262,40:31.432,72875,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,29,2,Madison Snow,1:12.802,20.996,24.434,27.372,81.343,41:44.234,72802,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,30,2,Madison Snow,1:12.768,20.997,24.404,27.367,81.381,42:57.002,72768,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,31,2,Madison Snow,1:13.588,21.182,24.880,27.526,80.475,44:10.590,73588,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,32,2,Madison Snow,1:15.038,21.293,25.295,28.450,78.920,45:25.628,75038,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,33,2,Madison Snow,1:15.045,23.029,24.678,27.338,78.912,46:40.673,75045,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,34,2,Madison Snow,1:50.146,56.719,25.406,28.021,53.765,48:30.819,110146,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,35,2,Madison Snow,1:17.662,21.824,27.078,28.760,76.253,49:48.481,77662,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,36,2,Madison Snow,1:14.345,21.465,25.216,27.664,79.655,51:02.826,74345,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,37,2,Madison Snow,2:25.051,21.945,24.856,1:38.250,40.827,53:27.877,145051,0,1,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,38,2,Madison Snow,1:25.115,28.792,27.017,29.306,69.576,54:52.992,85115,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,39,2,Madison Snow,1:16.370,22.218,25.592,28.560,77.543,56:09.362,76370,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,40,2,Madison Snow,1:16.385,21.797,25.174,29.414,77.528,57:25.747,76385,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,41,2,Madison Snow,1:14.451,21.600,24.754,28.097,79.542,58:40.198,74451,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,42,2,Madison Snow,1:13.964,21.381,24.774,27.809,80.065,59:54.162,73964,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,43,2,Madison Snow,1:14.738,21.203,25.393,28.142,79.236,1:01:08.900,74738,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,44,2,Madison Snow,1:15.107,21.308,25.968,27.831,78.847,1:02:24.007,75107,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,45,2,Madison Snow,1:16.865,21.543,25.548,29.774,77.044,1:03:40.872,76865,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,46,2,Madison Snow,1:27.650,25.156,31.245,31.249,67.564,1:05:08.522,87650,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,47,2,Madison Snow,1:21.688,23.295,29.234,29.159,72.495,1:06:30.210,81688,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,48,2,Madison Snow,1:18.058,22.348,26.588,29.122,75.866,1:07:48.268,78058,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,49,2,Madison Snow,1:17.091,21.775,25.855,29.461,76.818,1:09:05.359,77091,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,50,2,Madison Snow,1:35.344,26.568,35.341,33.435,62.111,1:10:40.703,95344,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,51,2,Madison Snow,1:44.496,31.247,41.013,32.236,56.672,1:12:25.199,104496,0,0,1
2025,11_Detroit Street Course,Detroit Street Course,detroit-street-course,2025-05-31,202505311640_Race,1,52,2,Madison Snow,1:14.709,21.396,25.217,28.096,79.267,1:13:39.908,74709,0,0,1
